#Please wait 8[s]#Please wait 7[s]#Please wait 6[s]#Please wait 5[s]#Please wait 4[s]#Please wait 3[s]#Please wait 2[s]#Please wait 1[s]#Please wait 0[s]
#P
#   1.0000e+00     infe-308     infe-308     infe-308     infe-308     infe-308     infe-308 
#     infe-308   1.0000e+00     infe-308     infe-308     infe-308     infe-308     infe-308 
#     infe-308     infe-308   1.0000e+00     infe-308     infe-308     infe-308     infe-308 
#     infe-308     infe-308     infe-308   1.0000e+00     infe-308     infe-308     infe-308 
#     infe-308     infe-308     infe-308     infe-308   1.0000e+00     infe-308     infe-308 
#     infe-308     infe-308     infe-308     infe-308     infe-308   1.0000e+00     infe-308 
#     infe-308     infe-308     infe-308     infe-308     infe-308     infe-308   1.0000e+00 
#Q
#   1.0000e+00     infe-308     infe-308 
#     infe-308   1.0000e+00     infe-308 
#     infe-308     infe-308   1.0000e+00 
#R
#   1.0000e-04     infe-308     infe-308     infe-308     infe-308     infe-308 
#     infe-308   1.0000e-04     infe-308     infe-308     infe-308     infe-308 
#     infe-308     infe-308   1.0000e-04     infe-308     infe-308     infe-308 
#     infe-308     infe-308     infe-308   1.0000e-04     infe-308     infe-308 
#     infe-308     infe-308     infe-308     infe-308   1.0000e-04     infe-308 
#     infe-308     infe-308     infe-308     infe-308     infe-308   1.0000e-04 
    0.100,   0.77283007,  -0.00021928,  -0.01530846,  -0.67024696,   0.02336482,  -0.00063748,  -1.31759679,  7217,  1014,   0.20458633,   0.15912271,   9.97328472,  -0.00244346,  -0.00122173,   0.00244346,   0.18460166,   1.06819129,   0.82461202
    0.110,   0.76985300,   0.00002005,  -0.01541424,  -0.67142916,   0.00591688,  -0.00689725,  -1.20332634,  7255,  1025,   0.20578276,   0.16390836,   9.96969604,   0.00244346,   0.00000000,  -0.00122173,   0.20445891,   1.08458579,   0.81803852
    0.120,   0.77308464,   0.00054908,  -0.01549075,  -0.66605443,  -0.01696341,  -0.02012995,  -1.29577684,  7221,  1005,   0.20338991,   0.16989040,   9.97448158,  -0.00488692,   0.00000000,   0.00122173,   0.18656816,   1.09950435,   0.82168132
    0.130,   0.77613539,   0.00103140,  -0.01545976,  -0.66114694,  -0.03036791,  -0.03236924,  -1.34320927,  7308,  1048,   0.19980069,   0.16989040,   9.97687435,   0.00122173,   0.00000000,  -0.00366519,   0.18781407,   1.08222640,   0.84612650
    0.140,   0.77197599,   0.00112848,  -0.01539176,  -0.66491133,  -0.02937268,  -0.03510721,  -1.15049827,  7248,  1027,   0.20338991,   0.16630118,   9.97567749,   0.00244346,  -0.00366519,   0.00000000,   0.14150114,   1.06561792,   0.86128104
    0.150,   0.77451241,   0.00134870,  -0.01527526,  -0.66100770,  -0.02999764,  -0.04086469,  -1.16331851,  7260,  1043,   0.20219351,   0.16390836,   9.97687435,   0.00366519,  -0.00488692,   0.00000000,   0.14695331,   1.06915843,   0.85786361
    0.160,   0.78047293,   0.00157087,  -0.01531476,  -0.65307903,  -0.03437375,  -0.04073608,  -1.25607491,  7224,  1017,   0.20578276,   0.16630118,   9.97328472,   0.00122173,  -0.00488692,   0.00244346,   0.18460456,   1.07264578,   0.84945250
    0.170,   0.78271157,   0.00165617,  -0.01524012,  -0.64968735,  -0.03310966,  -0.04087405,  -1.23750889,  7258,  1022,   0.20219351,   0.16390836,   9.97328472,  -0.00610865,  -0.00244346,   0.00244346,   0.19299690,   1.09851944,   0.88715428
    0.180,   0.78475553,   0.00174663,  -0.01517557,  -0.64656597,  -0.03123821,  -0.04010978,  -1.21377540,  7237,  1018,   0.20219351,   0.16390836,   9.97328472,   0.00000000,   0.00122173,  -0.00244346,   0.18739434,   1.05446410,   0.83499187
    0.190,   0.78792274,   0.00179684,  -0.01517449,  -0.64210069,  -0.02960024,  -0.03614736,  -1.21463263,  7263,  1049,   0.20458633,   0.16271195,   9.96849918,   0.00122173,   0.00244346,  -0.00244346,   0.20567352,   1.06946301,   0.85136557
    0.200,   0.78629315,   0.00174373,  -0.01524507,  -0.64366966,  -0.02932966,  -0.03137749,  -1.10881472,  7246,  1006,   0.20578276,   0.16390836,   9.97208786,  -0.00733038,  -0.00366519,   0.00366519,   0.17743963,   1.09647739,   0.83921951
    0.210,   0.78668344,   0.00176383,  -0.01528748,  -0.64280689,  -0.02714094,  -0.02933410,  -1.05235660,  7265,  1039,   0.20578276,   0.16510476,   9.97567749,   0.00733038,  -0.00610865,   0.00244346,   0.17218335,   1.05763125,   0.84905058
    0.220,   0.78862888,   0.00185159,  -0.01530545,  -0.64000559,  -0.02703938,  -0.02910317,  -1.03004575,  7247,  1018,   0.20338991,   0.16390836,   9.97208786,   0.00244346,  -0.00610865,  -0.00122173,   0.18961814,   1.07967055,   0.82310748
    0.230,   0.78930569,   0.00184543,  -0.01516300,  -0.63885313,  -0.02088116,  -0.03027429,  -0.98297209,  7260,  1034,   0.20219351,   0.16151552,   9.97208786,   0.00244346,   0.00122173,   0.00122173,   0.18146044,   1.06320894,   0.85985518
    0.240,   0.79008096,   0.00179597,  -0.01518880,  -0.63761693,  -0.01948602,  -0.02590858,  -0.93960547,  7242,  1020,   0.20697917,   0.16271195,   9.97567749,  -0.00366519,  -0.00122173,   0.00488692,   0.18955703,   1.08620846,   0.85329145
    0.250,   0.79042560,   0.00182370,  -0.01526517,  -0.63694352,  -0.02003784,  -0.02205579,  -0.89037800,  7289,  1036,   0.20817557,   0.16510476,   9.97567749,   0.00488692,   0.00244346,   0.00000000,   0.18095650,   1.06654942,   0.82985091
    0.260,   0.78874612,   0.00185281,  -0.01525902,  -0.63892800,  -0.01966910,  -0.02205564,  -0.80693334,  7249,  1028,   0.20578276,   0.16630118,   9.98046303,   0.00122173,   0.00244346,   0.00244346,   0.15614578,   1.07010186,   0.83498186
    0.270,   0.78815192,   0.00188752,  -0.01513935,  -0.63952398,  -0.01680753,  -0.02514828,  -0.74663496,  7247,  1022,   0.20099710,   0.16271195,   9.97807026,  -0.00122173,  -0.00122173,   0.00000000,   0.15783824,   1.07174909,   0.82441902
    0.280,   0.78935719,   0.00186064,  -0.01511292,  -0.63778943,  -0.01444682,  -0.02255972,  -0.71991491,  7265,  1028,   0.20458633,   0.16151552,   9.97448158,  -0.00244346,  -0.00122173,  -0.00122173,   0.18215089,   1.08044589,   0.83896476
    0.290,   0.79093319,   0.00188965,  -0.01522292,  -0.63556385,  -0.01654048,  -0.01764118,  -0.69967157,  7223,  1038,   0.20697917,   0.16510476,   9.97328472,   0.00000000,  -0.00122173,   0.00122173,   0.19536158,   1.07940328,   0.82669491
    0.300,   0.79019833,   0.00175485,  -0.01520144,  -0.63636863,  -0.01128973,  -0.01550584,  -0.64119309,  7265,  1024,   0.20697917,   0.16031910,   9.97807026,   0.00000000,  -0.00610865,  -0.00122173,   0.17139240,   1.07146108,   0.84930211
    0.310,   0.78989732,   0.00172640,  -0.01508588,  -0.63662022,  -0.00772908,  -0.01724473,  -0.59237057,  7295,  1046,   0.20338991,   0.16151552,   9.97807026,  -0.00122173,   0.00000000,   0.00000000,   0.17550878,   1.06969059,   0.87052912
    0.320,   0.79200697,   0.00175513,  -0.01507343,  -0.63370997,  -0.00810714,  -0.01611631,  -0.58520418,  7253,  1024,   0.20338991,   0.16390836,   9.97687435,  -0.00244346,  -0.00244346,   0.00244346,   0.20699535,   1.04345572,   0.83497572
    0.330,   0.79148215,   0.00177173,  -0.01512004,  -0.63422948,  -0.00993276,  -0.01434680,  -0.53403014,  7289,  1041,   0.20578276,   0.16510476,   9.97328472,  -0.00122173,  -0.00122173,  -0.00122173,   0.18305627,   1.06686771,   0.85109746
    0.340,   0.79135185,   0.00178448,  -0.01514980,  -0.63423705,  -0.00978521,  -0.01222046,  -0.49169010,  7262,  1033,   0.20578276,   0.16151552,   9.97448158,   0.00366519,   0.00244346,   0.00000000,   0.19174916,   1.07783329,   0.83547217
    0.350,   0.79060316,   0.00181811,  -0.01519366,  -0.63506615,  -0.01086167,  -0.01166027,  -0.44126004,  7277,  1055,   0.20458633,   0.16390836,   9.97926617,   0.00244346,  -0.00244346,   0.00488692,   0.18586138,   1.08223152,   0.84080255
    0.360,   0.79077464,   0.00183870,  -0.01515467,  -0.63467026,  -0.00948363,  -0.01227520,  -0.40742424,  7233,  1013,   0.20219351,   0.16151552,   9.96969604,   0.00000000,  -0.00122173,   0.00122173,   0.19900970,   1.08549976,   0.84629643
    0.370,   0.79003155,   0.00185173,  -0.01516704,  -0.63546896,  -0.00904403,  -0.01086436,  -0.36034632,  7270,  1038,   0.20458633,   0.16271195,   9.97208786,   0.00244346,   0.00244346,   0.00000000,   0.18939504,   1.08807635,   0.84801984
    0.380,   0.78944874,   0.00180740,  -0.01524175,  -0.63606644,  -0.00922175,  -0.00758079,  -0.31870329,  7257,  1039,   0.20697917,   0.16630118,   9.97448158,  -0.00244346,  -0.00366519,   0.00366519,   0.19209249,   1.07858801,   0.87262505
    0.390,   0.78802621,   0.00182827,  -0.01529270,  -0.63773423,  -0.01050975,  -0.00680085,  -0.26470691,  7236,  1021,   0.20578276,   0.16630118,   9.97089195,  -0.00122173,  -0.00122173,  -0.00488692,   0.17974913,   1.09280837,   0.85862505
    0.400,   0.78443658,   0.00189105,  -0.01528187,  -0.64218718,  -0.01136177,  -0.00906513,  -0.17645535,  7232,  1025,   0.20458633,   0.16749758,   9.97208786,   0.00122173,   0.00244346,  -0.00122173,   0.13606152,   1.09116840,   0.84402364
    0.410,   0.78487170,   0.00187308,  -0.01530770,  -0.64143205,  -0.00898698,  -0.00662045,  -0.15954937,  7234,  1026,   0.20458633,   0.16390836,   9.97089195,   0.00244346,  -0.00244346,   0.00366519,   0.19341040,   1.08163583,   0.83379126
    0.420,   0.78509933,   0.00173897,  -0.01536100,  -0.64093906,  -0.00600406,  -0.00080188,  -0.14005563,  7252,  1042,   0.20937198,   0.16390836,   9.96730232,  -0.00610865,   0.00000000,   0.00122173,   0.19744509,   1.07968569,   0.84617227
    0.430,   0.78394961,   0.00172632,  -0.01533948,  -0.64222383,  -0.00404933,  -0.00086882,  -0.09979367,  7251,  1048,   0.20578276,   0.16510476,   9.97208786,   0.00244346,   0.00366519,   0.00000000,   0.18218644,   1.08497226,   0.86734360
    0.440,   0.78176486,   0.00184429,  -0.01540108,  -0.64481801,  -0.00816316,  -0.00287484,  -0.04463604,  7251,  1016,   0.20338991,   0.16989040,   9.97687435,   0.00244346,  -0.00122173,   0.00244346,   0.16575931,   1.10103488,   0.83565491
    0.450,   0.78072995,   0.00183188,  -0.01539622,  -0.64593291,  -0.00655884,  -0.00237789,  -0.01149285,  7240,  1025,   0.20458633,   0.16749758,   9.97208786,  -0.00122173,   0.00000000,   0.00000000,   0.17810276,   1.08681452,   0.84965497
    0.460,   0.77941471,   0.00171025,  -0.01533715,  -0.64740020,  -0.00032597,  -0.00125111,   0.02399764,  7266,  1029,   0.20578276,   0.16390836,   9.97687435,   0.00244346,  -0.00122173,   0.00244346,   0.16826171,   1.05760562,   0.83663350
    0.470,   0.77791208,   0.00162529,  -0.01525599,  -0.64909387,   0.00386674,  -0.00129412,   0.06029473,  7265,  1029,   0.20458633,   0.16390836,   9.97448158,   0.00000000,   0.00122173,   0.00122173,   0.16753751,   1.07380652,   0.85638207
    0.480,   0.77748275,   0.00148940,  -0.01523861,  -0.64943439,   0.00654952,   0.00117028,   0.07669955,  7232,  1014,   0.20578276,   0.16271195,   9.97328472,  -0.00610865,  -0.00488692,  -0.00122173,   0.18287647,   1.06647241,   0.83163643
    0.490,   0.77478725,   0.00150189,  -0.01507341,  -0.65260261,   0.00873886,  -0.00494273,   0.12805921,  7245,  1033,   0.19860429,   0.16151552,   9.98285580,   0.00122173,  -0.00244346,  -0.00244346,   0.14827262,   1.07443333,   0.83144993
    0.500,   0.77501792,   0.00146348,  -0.01504262,  -0.65214324,   0.00937524,  -0.00304589,   0.12831360,  7277,  1028,   0.20219351,   0.16151552,   9.97807026,  -0.00122173,   0.00000000,   0.00122173,   0.19216847,   1.06985879,   0.83179009
    0.510,   0.77333021,   0.00136379,  -0.01499503,  -0.65404600,   0.01075581,  -0.00169095,   0.15896502,  7259,  1037,   0.20338991,   0.16031910,   9.98046303,  -0.00488692,  -0.00122173,  -0.00366519,   0.16537379,   1.07557166,   0.84047896
    0.520,   0.77297837,   0.00132354,  -0.01511881,  -0.65430599,   0.00697147,   0.00304802,   0.16608968,  7225,  1003,   0.20578276,   0.16151552,   9.98046303,  -0.00366519,  -0.00366519,  -0.00122173,   0.18543625,   1.08129716,   0.79480374
    0.530,   0.77061725,   0.00109737,  -0.01519150,  -0.65698576,   0.00939716,   0.00935586,   0.20626795,  7254,  1024,   0.21296121,   0.16151552,   9.96849918,  -0.00488692,  -0.00122173,   0.00244346,   0.14940697,   1.06135833,   0.86835128
    0.540,   0.77196968,   0.00113885,  -0.01521216,  -0.65518922,   0.00682686,   0.01052135,   0.18343236,  7247,  1025,   0.20578276,   0.16271195,   9.97208786,  -0.00244346,   0.00855211,   0.00122173,   0.20458929,   1.04913628,   0.81737536
    0.550,   0.77148432,   0.00131614,  -0.01536998,  -0.65561259,  -0.00187716,   0.00982751,   0.19082257,  7274,  1032,   0.20458633,   0.16869399,   9.97208786,   0.00244346,   0.00122173,  -0.00244346,   0.18590614,   1.07565761,   0.80884945
    0.560,   0.77066112,   0.00136093,  -0.01559927,  -0.65643781,  -0.00711640,   0.01368568,   0.20294978,  7225,  1010,   0.21056838,   0.16989040,   9.96730232,   0.00244346,  -0.00122173,   0.00122173,   0.18203644,   1.08019435,   0.82658046
    0.570,   0.76981586,   0.00130398,  -0.01569114,  -0.65731722,  -0.00567150,   0.01517222,   0.21266931,  7261,  1032,   0.21056838,   0.16630118,   9.97567749,   0.00122173,  -0.00244346,   0.00000000,   0.18216722,   1.08048189,   0.84073395
    0.580,   0.76697785,   0.00134667,  -0.01574927,  -0.66054010,  -0.00742016,   0.01295201,   0.25372535,  7235,  1031,   0.20937198,   0.16869399,   9.97328472,  -0.00122173,   0.00122173,  -0.00244346,   0.14718732,   1.08761632,   0.79985619
    0.590,   0.76640862,   0.00136078,  -0.01571999,  -0.66109025,  -0.00484410,   0.01034002,   0.25583640,  7240,  1037,   0.20697917,   0.16749758,   9.97687435,   0.00122173,   0.00000000,   0.00122173,   0.17329161,   1.06466639,   0.81205773
    0.600,   0.76732075,   0.00138344,  -0.01565641,  -0.65993017,  -0.00176025,   0.00749926,   0.23319292,  7239,  1014,   0.20458633,   0.16749758,   9.98046303,   0.00122173,  -0.00122173,   0.00244346,   0.20135033,   1.07967532,   0.85682011
    0.610,   0.76682138,   0.00137502,  -0.01544327,  -0.66042304,   0.00395532,   0.00152391,   0.23415281,  7269,  1044,   0.20099710,   0.16510476,   9.97567749,  -0.00244346,   0.00122173,   0.00244346,   0.17939483,   1.06518984,   0.85456723
    0.620,   0.76717180,   0.00139314,  -0.01550028,  -0.65992612,   0.00231674,   0.00313455,   0.22097607,  7271,  1018,   0.20578276,   0.16749758,   9.97687435,   0.00000000,  -0.00244346,  -0.00366519,   0.19670019,   1.08916879,   0.82689095
    0.630,   0.76702815,   0.00134269,  -0.01552007,  -0.66001594,   0.00351004,   0.00582673,   0.21557350,  7261,  1026,   0.20817557,   0.16390836,   9.98046303,   0.00000000,   0.00366519,  -0.00122173,   0.19071290,   1.09112406,   0.80918592
    0.640,   0.76509792,   0.00128674,  -0.01550197,  -0.66217208,   0.00407022,   0.00558206,   0.23802385,  7231,  1012,   0.20697917,   0.16390836,   9.97567749,  -0.00488692,   0.00000000,   0.00244346,   0.16343354,   1.10466802,   0.81448025
    0.650,   0.76648438,   0.00126498,  -0.01549129,  -0.66049290,   0.00536515,   0.00555739,   0.20808384,  7261,  1033,   0.20458633,   0.16510476,   9.97328472,   0.00000000,  -0.00488692,  -0.00122173,   0.20717125,   1.07290602,   0.83199275
    0.660,   0.76541758,   0.00122679,  -0.01542428,  -0.66166240,   0.00556203,   0.00307073,   0.21659829,  7260,  1027,   0.20458633,   0.16749758,   9.97926617,  -0.00977384,  -0.00488692,   0.00366519,   0.17142355,   1.06930566,   0.84042019
    0.670,   0.76547289,   0.00127347,  -0.01546167,  -0.66153902,   0.00222514,   0.00312124,   0.20709768,  7262,  1019,   0.20578276,   0.16989040,   9.97567749,  -0.00488692,  -0.00122173,   0.00000000,   0.18962248,   1.08635223,   0.86036819
    0.680,   0.76597017,   0.00125613,  -0.01549346,  -0.66091245,   0.00325122,   0.00533705,   0.19078247,  7260,  1018,   0.20817557,   0.16630118,   9.97807026,   0.00488692,   0.00244346,  -0.00366519,   0.19439612,   1.06601000,   0.84234965
    0.690,   0.76520067,   0.00120459,  -0.01537771,  -0.66175115,   0.00691261,   0.00302862,   0.19420029,  7250,  1024,   0.20458633,   0.16271195,   9.98046303,  -0.00122173,   0.00122173,   0.00000000,   0.17665118,   1.07902479,   0.84949487
    0.700,   0.76435769,   0.00115431,  -0.01528685,  -0.66266787,   0.00949245,   0.00065167,   0.19843936,  7288,  1047,   0.20338991,   0.16271195,   9.97567749,   0.00000000,  -0.00488692,   0.00122173,   0.17305504,   1.07749069,   0.86004132
    0.710,   0.76458180,   0.00112588,  -0.01528953,  -0.66236383,   0.00848328,   0.00103108,   0.18604891,  7258,  1026,   0.20458633,   0.16271195,   9.97687435,  -0.00366519,  -0.00610865,   0.00000000,   0.18918389,   1.08983648,   0.83744067
    0.720,   0.76394022,   0.00118890,  -0.01522657,  -0.66304684,   0.00774307,  -0.00171068,   0.18715955,  7262,  1034,   0.20219351,   0.16390836,   9.97448158,   0.00366519,   0.00122173,   0.00000000,   0.17318147,   1.07109654,   0.83693409
    0.730,   0.76379424,   0.00133187,  -0.01520627,  -0.66315657,   0.00389096,  -0.00310294,   0.18057661,  7242,  1010,   0.20099710,   0.16510476,   9.96969604,   0.00244346,   0.00855211,   0.00000000,   0.18148632,   1.08788145,   0.81610912
    0.740,   0.76527315,   0.00119604,  -0.01526711,  -0.66142887,   0.00662961,   0.00276376,   0.14932530,  7282,  1043,   0.20697917,   0.16151552,   9.97807026,   0.00122173,  -0.00488692,   0.00000000,   0.20392904,   1.06325364,   0.83178037
    0.750,   0.76361740,   0.00113058,  -0.01532047,  -0.66327369,   0.00479819,   0.00393341,   0.16646059,  7248,  1038,   0.20697917,   0.16510476,   9.97807026,  -0.00610865,  -0.00610865,  -0.00244346,   0.15941921,   1.07759905,   0.82631236
    0.760,   0.76439297,   0.00110707,  -0.01529209,  -0.66235882,   0.00659762,   0.00461289,   0.14629720,  7258,  1025,   0.20578276,   0.16271195,   9.97687435,   0.00366519,   0.00366519,   0.00244346,   0.19396485,   1.08063042,   0.88152331
    0.770,   0.76245016,   0.00103559,  -0.01531152,  -0.66453409,   0.00650927,   0.00494431,   0.16764338,  7217,  1022,   0.20817557,   0.16510476,   9.97926617,  -0.00122173,  -0.00366519,   0.00000000,   0.14913045,   1.06297457,   0.85069537
    0.780,   0.76408535,   0.00104613,  -0.01538027,  -0.66263396,   0.00392806,   0.00678474,   0.13413896,  7240,  1019,   0.20697917,   0.16510476,   9.97328472,  -0.00244346,  -0.00122173,   0.00366519,   0.20330155,   1.07744277,   0.84972376
    0.790,   0.76490235,   0.00107804,  -0.01550949,  -0.66165763,  -0.00095793,   0.00828053,   0.11411405,  7271,  1045,   0.20817557,   0.16749758,   9.96849918,  -0.00488692,  -0.00488692,   0.00000000,   0.19705699,   1.08550489,   0.84097254
    0.800,   0.76394749,   0.00113042,  -0.01558055,  -0.66270077,  -0.00384583,   0.00788427,   0.12160274,  7242,  1014,   0.20937198,   0.16749758,   9.97089195,   0.00000000,   0.00244346,   0.00000000,   0.17040658,   1.08708692,   0.84074366
    0.810,   0.76451403,   0.00119874,  -0.01563244,  -0.66201061,  -0.00618014,   0.00671070,   0.10568695,  7266,  1029,   0.20697917,   0.16749758,   9.96849918,  -0.00244346,  -0.00122173,   0.00366519,   0.19121543,   1.08555639,   0.82677001
    0.820,   0.76454914,   0.00118251,  -0.01558783,  -0.66192794,  -0.00395348,   0.00614230,   0.09818366,  7267,  1029,   0.20817557,   0.16271195,   9.96849918,  -0.00366519,   0.00610865,   0.00122173,   0.18513289,   1.09175062,   0.82329041
    0.830,   0.76386738,   0.00129062,  -0.01553855,  -0.66266757,  -0.00451264,   0.00228602,   0.10189688,  7229,  1009,   0.20458633,   0.16630118,   9.97089195,   0.00244346,   0.00610865,  -0.00244346,   0.17356846,   1.09878695,   0.84453028
    0.840,   0.76377881,   0.00130331,  -0.01556433,  -0.66272980,  -0.00464349,   0.00167456,   0.09651523,  7249,  1007,   0.20578276,   0.16630118,   9.96969604,  -0.00122173,  -0.00488692,   0.00366519,   0.18094058,   1.10225046,   0.84289843
    0.850,   0.76450104,   0.00140328,  -0.01550536,  -0.66187364,  -0.00511818,  -0.00147610,   0.07909679,  7244,  1045,   0.20219351,   0.16749758,   9.97328472,  -0.00244346,   0.00244346,   0.00122173,   0.19102210,   1.08957970,   0.83038026
    0.860,   0.76341814,   0.00144102,  -0.01543728,  -0.66307729,  -0.00462822,  -0.00441196,   0.08989521,  7246,  1014,   0.20219351,   0.16630118,   9.97687435,  -0.00488692,  -0.00122173,   0.00000000,   0.16393459,   1.09687304,   0.81964403
    0.870,   0.76391035,   0.00140166,  -0.01541375,  -0.66248018,  -0.00159190,  -0.00303741,   0.07589667,  7285,  1035,   0.20458633,   0.16510476,   9.97089195,   0.00122173,  -0.00122173,   0.00244346,   0.18415111,   1.07832122,   0.83717597
    0.880,   0.76300937,   0.00126819,  -0.01532114,  -0.66347903,   0.00374871,  -0.00226989,   0.08388104,  7252,  1023,   0.20578276,   0.16271195,   9.97567749,  -0.00366519,  -0.00122173,   0.00000000,   0.16172862,   1.07392991,   0.84571791
    0.890,   0.76340419,   0.00117356,  -0.01531710,  -0.66299814,   0.00650161,  -0.00060932,   0.07153612,  7249,  1040,   0.20578276,   0.16271195,   9.97328472,   0.00244346,  -0.00733038,  -0.00366519,   0.18062037,   1.07693100,   0.85479921
    0.900,   0.76380283,   0.00111805,  -0.01518438,  -0.66252154,   0.01046358,  -0.00193381,   0.06024302,  7219,  1014,   0.20338991,   0.15912271,   9.97926617,   0.00122173,   0.00244346,  -0.00122173,   0.18052229,   1.07671535,   0.84418404
    0.910,   0.76239306,   0.00108254,  -0.01506767,  -0.66411281,   0.01180648,  -0.00480404,   0.07717852,  7265,  1032,   0.20219351,   0.16031910,   9.98165989,  -0.00122173,  -0.00244346,  -0.00488692,   0.15345399,   1.08849919,   0.86005747
    0.920,   0.76138538,   0.00101205,  -0.01509387,  -0.66523176,   0.01063117,  -0.00311634,   0.08676004,  7199,  1004,   0.20578276,   0.16151552,   9.97328472,  -0.00122173,  -0.00733038,   0.00000000,   0.15551819,   1.08429098,   0.85292524
    0.930,   0.76260555,   0.00104568,  -0.01520149,  -0.66381627,   0.00539021,  -0.00046208,   0.06249183,  7247,  1026,   0.20578276,   0.16390836,   9.97926617,  -0.00244346,  -0.00488692,  -0.00122173,   0.19055669,   1.10190105,   0.85359532
    0.940,   0.76389217,   0.00109087,  -0.01524476,  -0.66232497,   0.00335178,   0.00095657,   0.03849159,  7262,  1028,   0.20578276,   0.16271195,   9.98046303,   0.00366519,   0.00244346,   0.00122173,   0.19168523,   1.07991683,   0.84081566
    0.950,   0.76413453,   0.00105029,  -0.01525196,  -0.66202229,   0.00248517,   0.00214305,   0.03139421,  7250,  1001,   0.20697917,   0.16390836,   9.97687435,  -0.00733038,   0.00000000,   0.00244346,   0.17721619,   1.06914639,   0.84931523
    0.960,   0.76448148,   0.00104623,  -0.01531170,  -0.66159374,   0.00001498,   0.00327774,   0.02244829,  7235,  1011,   0.20697917,   0.16271195,   9.97089195,  -0.00488692,  -0.00244346,  -0.00366519,   0.18342550,   1.09229481,   0.84450424
